seq_id,start,end,strand,feat_id,feat_type,gene,desc
"REL606",1448472,1450229,1,"ECB_01365","gene","ynbC",""
"REL606",1448472,1450229,1,"ECB_01365","CDS","ynbC","predicted hydrolase"
"REL606",1450243,1451535,1,"ECB_01366","gene","ynbD",""
"REL606",1450243,1451535,1,"ECB_01366","CDS","ynbD","predicted phosphatase, inner membrane protein"
"REL606",1451586,1452191,-1,"ECB_01367","gene","acpD",""
"REL606",1451586,1452191,-1,"ECB_01367","CDS","acpD","acyl carrier protein phosphodiesterase"
"REL606",1452449,1456294,1,"ECB_01368","gene","hrpA",""
"REL606",1452449,1456294,1,"ECB_01368","CDS","hrpA","ATP-dependent helicase"
"REL606",1456566,1457366,1,"ECB_01369","gene","ydcF",""
"REL606",1456566,1457366,1,"ECB_01369","CDS","ydcF","hypothetical protein"
"REL606",1457563,1459002,1,"ECB_01370","gene","aldA",""
"REL606",1457563,1459002,1,"ECB_01370","CDS","aldA","aldehyde dehydrogenase A, NAD-linked"
"REL606",1459044,1460045,-1,"ECB_01371","gene","gapC",""
"REL606",1459044,1460045,-1,"ECB_01371","CDS","gapC","glyceraldehyde-3-phosphate dehydrogenase"
"REL606",1460160,1460927,1,,"repeat_region","IS1","repeat region"
"REL606",1460215,1460490,1,"ECB_01372","gene","insA-12",""
"REL606",1460215,1460490,1,"ECB_01372","CDS","insA-12","IS1 protein InsA"
"REL606",1460409,1460912,1,"ECB_01373","gene","insB-12",""
"REL606",1460409,1460912,1,"ECB_01373","CDS","insB-12","IS1 protein InsB"
"REL606",1461011,1461541,1,"ECB_01374","gene","cybB",""
"REL606",1461011,1461541,1,"ECB_01374","CDS","cybB","cytochrome b561"
"REL606",1461786,1461959,1,"ECB_01375","gene","ydcA",""
"REL606",1461786,1461959,1,"ECB_01375","CDS","ydcA","hypothetical protein"
"REL606",1462031,1462180,-1,"ECB_01376","gene","hokB",""
"REL606",1462031,1462180,-1,"ECB_01376","CDS","hokB","toxic polypeptide, small"
"REL606",1462071,1462238,-1,"ECB_01377","gene","mokB",""
"REL606",1462071,1462238,-1,"ECB_01377","CDS","mokB","regulatory peptide"
"REL606",1462579,1464219,1,"ECB_01378","gene","trg",""
"REL606",1462579,1464219,1,"ECB_01378","CDS","trg","methyl-accepting chemotaxis protein III, ribose and galactose sensor receptor"
"REL606",1464257,1465180,-1,"ECB_01379","gene","ydcI",""
"REL606",1464257,1465180,-1,"ECB_01379","CDS","ydcI","predicted DNA-binding transcriptional regulator"
"REL606",1465397,1466740,1,"ECB_01380","gene","ydcJ",""
"REL606",1465397,1466740,1,"ECB_01380","CDS","ydcJ","hypothetical protein"
"REL606",1466995,1468620,1,"ECB_01381","gene","ydcG",""
"REL606",1466995,1468620,1,"ECB_01381","CDS","ydcG","glucan biosynthesis protein, periplasmic"
"REL606",1468541,1468744,-1,"ECB_01382","gene","ECB_01382",""
"REL606",1468541,1468744,-1,"ECB_01382","CDS","ECB_01382","unknown CDS"
"REL606",1468760,1468984,1,"ECB_01383","gene","ydcH",""
"REL606",1468760,1468984,1,"ECB_01383","CDS","ydcH","hypothetical protein"
"REL606",1469047,1469586,1,"ECB_01384","gene","rimL",""
"REL606",1469047,1469586,1,"ECB_01384","CDS","rimL","ribosomal-protein-L7/L12-serine acetyltransferase"
"REL606",1469578,1470558,-1,"ECB_01385","gene","ydcK",""
"REL606",1469578,1470558,-1,"ECB_01385","CDS","ydcK","predicted enzyme"
"REL606",1470682,1471674,1,"ECB_01386","gene","tehA",""
"REL606",1470682,1471674,1,"ECB_01386","CDS","tehA","potassium-tellurite ethidium and proflavin transporter"
"REL606",1471671,1472264,1,"ECB_01387","gene","tehB",""
"REL606",1471671,1472264,1,"ECB_01387","CDS","tehB","predicted S-adenosyl-L-methionine-dependent methyltransferase"
"REL606",1472567,1473235,1,"ECB_01388","gene","ydcL",""
"REL606",1472567,1473235,1,"ECB_01388","CDS","ydcL","predicted lipoprotein"
"REL606",1473253,1473759,-1,"ECB_01389","gene","yncK","interrupted by in-frame stop; alsp pseudo in K-12 MG1655"
"REL606",1473253,1473420,-1,"ECB_01389","CDS","yncK","putative transposase; b4530(b4578)"
"REL606",1473472,1473759,-1,"ECB_01389","CDS","yncK","putative transposase; b4531(b4578)"
"REL606",1473767,1474975,1,"ECB_01390","gene","ydcM",""
"REL606",1473767,1474975,1,"ECB_01390","CDS","ydcM","predicted transposase"
"REL606",1475015,1476190,-1,"ECB_01391","gene","ydcO",""
"REL606",1475015,1476190,-1,"ECB_01391","CDS","ydcO","predicted benzoate transporter"
"REL606",1476282,1476818,1,"ECB_01392","gene","ydcN",""
"REL606",1476282,1476818,1,"ECB_01392","CDS","ydcN","predicted DNA-binding transcriptional regulator"
"REL606",1476891,1478852,1,"ECB_01393","gene","ydcP",""
"REL606",1476891,1478852,1,"ECB_01393","CDS","ydcP","predicted peptidase"
"REL606",1478944,1479174,-1,"ECB_01394","gene","yncJ",""
"REL606",1478944,1479174,-1,"ECB_01394","CDS","yncJ","hypothetical protein"
"REL606",1479597,1480034,1,"ECB_01395","gene","ydcQ",""
"REL606",1479597,1480034,1,"ECB_01395","CDS","ydcQ","predicted DNA-binding transcriptional regulator"
"REL606",1480113,1481519,1,"ECB_01396","gene","ydcR",""
"REL606",1480113,1481519,1,"ECB_01396","CDS","ydcR","fused predicted DNA-binding transcriptional regulator/predicted amino transferase"
"REL606",1481764,1482909,1,"ECB_01397","gene","ydcS",""
"REL606",1481764,1482909,1,"ECB_01397","CDS","ydcS","predicted spermidine/putrescine transporter subunit"
"REL606",1482927,1483940,1,"ECB_01398","gene","ydcT",""
"REL606",1482927,1483940,1,"ECB_01398","CDS","ydcT","predicted spermidine/putrescine transporter subunit"
"REL606",1483941,1484882,1,"ECB_01399","gene","ydcU",""
"REL606",1483941,1484882,1,"ECB_01399","CDS","ydcU","predicted spermidine/putrescine transporter subunit"
"REL606",1484872,1485666,1,"ECB_01400","gene","ydcV",""
"REL606",1484872,1485666,1,"ECB_01400","CDS","ydcV","predicted spermidine/putrescine transporter subunit"
"REL606",1485688,1487112,1,"ECB_01401","gene","ydcW",""
"REL606",1485688,1487112,1,"ECB_01401","CDS","ydcW","medium chain aldehyde dehydrogenase"
"REL606",1487499,1487672,1,"ECB_01402","gene","ydcX",""
"REL606",1487499,1487672,1,"ECB_01402","CDS","ydcX","predicted inner membrane protein"
"REL606",1487758,1487991,1,"ECB_01403","gene","ydcY",""
"REL606",1487758,1487991,1,"ECB_01403","CDS","ydcY","hypothetical protein"
"REL606",1487992,1488441,-1,"ECB_01404","gene","ydcZ",""
"REL606",1487992,1488441,-1,"ECB_01404","CDS","ydcZ","predicted inner membrane protein"
"REL606",1488438,1488956,-1,"ECB_01405","gene","yncA",""
"REL606",1488438,1488956,-1,"ECB_01405","CDS","yncA","predicted acyltransferase with acyl-CoA N-acyltransferase domain"
"REL606",1489137,1490174,1,"ECB_01406","gene","yncB",""
"REL606",1489137,1490174,1,"ECB_01406","CDS","yncB","predicted oxidoreductase, Zn-dependent and NAD(P)-binding"
"REL606",1490372,1491037,1,"ECB_01407","gene","yncC",""
"REL606",1490372,1491037,1,"ECB_01407","CDS","yncC","predicted DNA-binding transcriptional regulator"
"REL606",1491073,1493175,-1,"ECB_01408","gene","yncD",""
"REL606",1491073,1493175,-1,"ECB_01408","CDS","yncD","predicted iron outer membrane transporter"
"REL606",1493417,1494478,1,"ECB_01409","gene","yncE",""
"REL606",1493417,1494478,1,"ECB_01409","CDS","yncE","hypothetical protein"
"REL606",1494593,1496092,-1,"ECB_01410","gene","ansP",""
"REL606",1494593,1496092,-1,"ECB_01410","CDS","ansP","L-asparagine transporter"
"REL606",1496359,1496976,1,"ECB_01411","gene","yncG",""
"REL606",1496359,1496976,1,"ECB_01411","CDS","yncG","predicted enzyme"
"REL606",1497052,1497264,1,"ECB_01412","gene","yncH",""
"REL606",1497052,1497264,1,"ECB_01412","CDS","yncH","hypothetical protein"
"REL606",1498084,1500210,1,"ECB_01413","gene","ECB_01413",""
"REL606",1498084,1500210,1,"ECB_01413","CDS","ECB_01413","conserved hypothetical protein"
"REL606",1500277,1504500,1,"ECB_01414","gene","rhsE",""
"REL606",1500277,1504500,1,"ECB_01414","CDS","rhsE","rhsE element core protein RshE"
"REL606",1504484,1504966,1,"ECB_01415","gene","ydcD",""
"REL606",1504484,1504966,1,"ECB_01415","CDS","ydcD","hypothetical protein"
"REL606",1505148,1505894,1,"ECB_01416","gene","ECB_01416",""
"REL606",1505148,1505894,1,"ECB_01416","CDS","ECB_01416","hypothetical protein"
"REL606",1505938,1506138,1,"ECB_01417","gene","ECB_01417",""
"REL606",1505938,1506138,1,"ECB_01417","CDS","ECB_01417","hypothetical protein"
"REL606",1506378,1507169,1,"ECB_01418","gene","ydcC",""
"REL606",1506378,1507169,1,"ECB_01418","CDS","ydcC","hypothetical protein"
"REL606",1507202,1507429,1,"ECB_01419","gene","ydcE",""
"REL606",1507202,1507429,1,"ECB_01419","CDS","ydcE","4-oxalocrotonate tautomerase"
"REL606",1507433,1508002,-1,"ECB_01420","gene","yddH",""
"REL606",1507433,1508002,-1,"ECB_01420","CDS","yddH","hypothetical protein"
"REL606",1508175,1509020,1,"ECB_01421","gene","nhoA",""
"REL606",1508175,1509020,1,"ECB_01421","CDS","nhoA","N-hydroxyarylamine O-acetyltransferase"
"REL606",1509116,1510009,-1,"ECB_01422","gene","yddE","interrupted by in-frame stop"
"REL606",1509116,1509376,-1,"ECB_01422","CDS","yddE","hypothetical protein; b1464_1"
"REL606",1509443,1510009,-1,"ECB_01422","CDS","yddE","hypothetical protein; b1464_2"
"REL606",1510088,1510768,-1,"ECB_01423","gene","narV",""
"REL606",1510088,1510768,-1,"ECB_01423","CDS","narV","nitrate reductase 2 (NRZ), gamma subunit"
"REL606",1510765,1511460,-1,"ECB_01424","gene","narW",""
"REL606",1510765,1511460,-1,"ECB_01424","CDS","narW","nitrate reductase 2 (NRZ), delta subunit (assembly subunit)"
"REL606",1511460,1513004,-1,"ECB_01425","gene","narY",""
"REL606",1511460,1513004,-1,"ECB_01425","CDS","narY","nitrate reductase 2 (NRZ), beta subunit"
"REL606",1513001,1516741,-1,"ECB_01426","gene","narZ",""
"REL606",1513001,1516741,-1,"ECB_01426","CDS","narZ","nitrate reductase 2 (NRZ), alpha subunit"
"REL606",1516823,1518211,-1,"ECB_01427","gene","narU",""
"REL606",1516823,1518211,-1,"ECB_01427","CDS","narU","nitrate/nitrite transporter"
"REL606",1518535,1518870,-1,"ECB_01428","gene","yddJ",""
"REL606",1518535,1518870,-1,"ECB_01428","CDS","yddJ","hypothetical protein"
"REL606",1518909,1519865,-1,"ECB_01429","gene","yddK",""
"REL606",1518909,1519865,-1,"ECB_01429","CDS","yddK","hypothetical protein"
"REL606",1519889,1520179,-1,"ECB_01430","gene","yddL",""
"REL606",1519889,1520179,-1,"ECB_01430","CDS","yddL","predicted lipoprotein"
"REL606",1520438,1521262,-1,"ECB_01431","gene","yddG",""
"REL606",1520438,1521262,-1,"ECB_01431","CDS","yddG","predicted methyl viologen efflux pump"
"REL606",1521551,1524598,1,"ECB_01432","gene","fdnG",""
"REL606",1521551,1524598,1,"ECB_01432","CDS","fdnG","formate dehydrogenase-N, alpha subunit, nitrate-inducible"
"REL606",1524611,1525495,1,"ECB_01433","gene","fdnH",""
"REL606",1524611,1525495,1,"ECB_01433","CDS","fdnH","formate dehydrogenase-N, Fe-S (beta) subunit, nitrate-inducible"
"REL606",1525488,1526141,1,"ECB_01434","gene","fdnI",""
"REL606",1525488,1526141,1,"ECB_01434","CDS","fdnI","formate dehydrogenase-N, cytochrome B556 (gamma) subunit, nitrate-inducible"
"REL606",1526336,1526698,-1,"ECB_01435","gene","yddM",""
"REL606",1526336,1526698,-1,"ECB_01435","CDS","yddM","predicted DNA-binding transcriptional regulator"
"REL606",1526766,1527776,-1,"ECB_01436","gene","adhP",""
"REL606",1526766,1527776,-1,"ECB_01436","CDS","adhP","alcohol dehydrogenase"
"REL606",1527910,1529607,-1,"ECB_01437","gene","sfcA",""
"REL606",1527910,1529607,-1,"ECB_01437","CDS","sfcA","malate dehydrogenase, (decarboxylating, NAD-requiring) (malic enzyme)"
"REL606",1529764,1529901,-1,"ECB_01438","gene","rpsV",""
"REL606",1529764,1529901,-1,"ECB_01438","CDS","rpsV","30S ribosomal subunit protein S22"
"REL606",1530003,1530218,-1,"ECB_01439","gene","bdm",""
"REL606",1530003,1530218,-1,"ECB_01439","CDS","bdm","biofilm-dependent modulation protein"
"REL606",1530563,1530994,1,"ECB_01440","gene","osmC",""
"REL606",1530563,1530994,1,"ECB_01440","CDS","osmC","osmotically inducible, stress-inducible membrane protein"
"REL606",1531050,1531976,-1,"ECB_01441","gene","yddO",""
"REL606",1531050,1531976,-1,"ECB_01441","CDS","yddO","D-ala-D-ala transporter subunit"
"REL606",1531969,1532955,-1,"ECB_01442","gene","yddP",""
"REL606",1531969,1532955,-1,"ECB_01442","CDS","yddP","D-ala-D-ala transporter subunit"
"REL606",1532952,1533848,-1,"ECB_01443","gene","yddQ",""
"REL606",1532952,1533848,-1,"ECB_01443","CDS","yddQ","D-ala-D-ala transporter subunit"
"REL606",1533845,1534867,-1,"ECB_01444","gene","yddR",""
"REL606",1533845,1534867,-1,"ECB_01444","CDS","yddR","D-ala-D-ala transporter subunit"
"REL606",1534869,1536419,-1,"ECB_01445","gene","yddS",""
"REL606",1534869,1536419,-1,"ECB_01445","CDS","yddS","D-ala-D-a la transporter subunit"
"REL606",1536433,1537014,-1,"ECB_01446","gene","ddpX",""
"REL606",1536433,1537014,-1,"ECB_01446","CDS","ddpX","D-ala-D-ala dipeptidase, Zn-dependent"
"REL606",1537272,1539671,-1,"ECB_01447","gene","dos",""
"REL606",1537272,1539671,-1,"ECB_01447","CDS","dos","cAMP phosphodiesterase, heme-regulated"
"REL606",1539696,1540739,-1,"ECB_01448","gene","yddV",""
"REL606",1539696,1540739,-1,"ECB_01448","CDS","yddV","predicted diguanylate cyclase"
"REL606",1541455,1542774,-1,"ECB_01449","gene","yddW",""
"REL606",1541455,1542774,-1,"ECB_01449","CDS","yddW","predicted liprotein"
"REL606",1542905,1544440,-1,"ECB_01450","gene","xasA",""
"REL606",1542905,1544440,-1,"ECB_01450","CDS","xasA","predicted glutamate:gamma-aminobutyric acid antiporter"
"REL606",1544596,1545996,-1,"ECB_01451","gene","gadB",""
"REL606",1544596,1545996,-1,"ECB_01451","CDS","gadB","glutamate decarboxylase B, PLP-dependent"
"REL606",1546358,1549153,-1,"ECB_01452","gene","pqqL",""
"REL606",1546358,1549153,-1,"ECB_01452","CDS","pqqL","predicted peptidase"
"REL606",1549198,1551570,-1,"ECB_01453","gene","yddB",""
"REL606",1549198,1551570,-1,"ECB_01453","CDS","yddB","predicted porin protein"
"REL606",1551608,1553293,-1,"ECB_01454","gene","yddA",""
"REL606",1551608,1553293,-1,"ECB_01454","CDS","yddA","fused predicted multidrug transporter subunits of ABC superfamily: membrane component/ATP-binding component"
"REL606",1553584,1554741,-1,"ECB_01455","gene","ydeM",""
"REL606",1553584,1554741,-1,"ECB_01455","CDS","ydeM","hypothetical protein"
"REL606",1554793,1556475,-1,"ECB_01456","gene","ydeN",""
"REL606",1554793,1556475,-1,"ECB_01456","CDS","ydeN","hypothetical protein"
"REL606",1556877,1557638,-1,"ECB_01457","gene","ydeO",""
"REL606",1556877,1557638,-1,"ECB_01457","CDS","ydeO","predicted DNA-binding transcriptional acfivator"
"REL606",1557713,1557910,-1,"ECB_01458","gene","ECB_01458",""
"REL606",1557713,1557910,-1,"ECB_01458","CDS","ECB_01458","unknown CDS"
"REL606",1558158,1560437,-1,"ECB_01459","gene","ydeP",""
"REL606",1558158,1560437,-1,"ECB_01459","CDS","ydeP","predicted oxidoreductase"
"REL606",1560771,1561685,-1,"ECB_01460","gene","ydeQ",""
"REL606",1560771,1561685,-1,"ECB_01460","CDS","ydeQ","predicted fimbrial-like adhesin protein"
"REL606",1561744,1562247,-1,"ECB_01461","gene","ydeR",""
"REL606",1561744,1562247,-1,"ECB_01461","CDS","ydeR","predicted fimbrial-like adhesin protein"
"REL606",1562260,1562790,-1,"ECB_01462","gene","ydeS",""
"REL606",1562260,1562790,-1,"ECB_01462","CDS","ydeS","predicted fimbrial-like adhesin protein"
"REL606",1562804,1563952,-1,"ECB_01463","gene","ydeT",""
"REL606",1562804,1563952,-1,"ECB_01463","CDS","ydeT","hypothetical protein"
"REL606",1564016,1565026,-1,"ECB_01464","gene","ECB_01464",""
"REL606",1564016,1565026,-1,"ECB_01464","CDS","ECB_01464","putative fimbrial usher protein"
"REL606",1565104,1565454,-1,"ECB_01465","gene","ECB_01465",""
"REL606",1565104,1565454,-1,"ECB_01465","CDS","ECB_01465","Outer membrane usher protein fimD"
"REL606",1565496,1565777,-1,"ECB_01466","gene","ECB_01466",""
"REL606",1565496,1565777,-1,"ECB_01466","CDS","ECB_01466","putative fimbrial chaperone protein"
"REL606",1565832,1566215,-1,"ECB_01467","gene","ECB_01467",""
"REL606",1565832,1566215,-1,"ECB_01467","CDS","ECB_01467","putative fimbrial chaperone protein"
"REL606",1566567,1567103,-1,"ECB_01468","gene","yneL",""
"REL606",1566567,1567103,-1,"ECB_01468","CDS","yneL","predicted transcriptional regulator"
"REL606",1567421,1568743,-1,"ECB_01469","gene","hipA",""
"REL606",1567421,1568743,-1,"ECB_01469","CDS","hipA","regulator with hipB"
"REL606",1568743,1569009,-1,"ECB_01470","gene","hipB",""
"REL606",1568743,1569009,-1,"ECB_01470","CDS","hipB","DNA-binding transcriptional regulator"
"REL606",1569232,1570632,-1,"ECB_01471","gene","ydeU",""
"REL606",1569232,1570632,-1,"ECB_01471","CDS","ydeU","b1509; conserved protein"
"REL606",1570787,1571584,1,"ECB_01472","gene","ydeZ",""
"REL606",1570787,1571584,1,"ECB_01472","CDS","ydeZ","AI2 transporter"
"REL606",1571596,1572618,1,"ECB_01473","gene","yneA",""
"REL606",1571596,1572618,1,"ECB_01473","CDS","yneA","AI2 transporter"
"REL606",1572645,1573520,1,"ECB_01474","gene","yneB",""
"REL606",1572645,1573520,1,"ECB_01474","CDS","yneB","hypothetical protein"
"REL606",1573544,1573834,1,"ECB_01475","gene","yneC",""
"REL606",1573544,1573834,1,"ECB_01475","CDS","yneC","autoinducer-2 (AI-2) modifying protein LsrG"
"REL606",1573891,1574649,1,"ECB_01476","gene","tam",""
"REL606",1573891,1574649,1,"ECB_01476","CDS","tam","trans-aconitate 2-methyltransferase"
"REL606",1574653,1575567,-1,"ECB_01477","gene","yneE",""
"REL606",1574653,1575567,-1,"ECB_01477","CDS","yneE","conserved inner membrane protein"
"REL606",1575702,1575724,1,"","gene","terC","JEB manual annotation"
"REL606",1575774,1577225,-1,"ECB_01478","gene","uxaB",""
"REL606",1575774,1577225,-1,"ECB_01478","CDS","uxaB","tagaturonate reductase"
"REL606",1577452,1578399,-1,"ECB_01479","gene","yneF",""
"REL606",1577452,1578399,-1,"ECB_01479","CDS","yneF","predicted diguanylate cyclase"
"REL606",1579009,1579368,-1,"ECB_01480","gene","yneG",""
"REL606",1579009,1579368,-1,"ECB_01480","CDS","yneG","hypothetical protein"
"REL606",1579368,1580294,-1,"ECB_01481","gene","yneH",""
"REL606",1579368,1580294,-1,"ECB_01481","CDS","yneH","predicted glutaminase"
"REL606",1580358,1581746,-1,"ECB_01482","gene","yneI",""
"REL606",1580358,1581746,-1,"ECB_01482","CDS","yneI","predicted aldehyde dehydrogenase"
"REL606",1581847,1582728,1,"ECB_01483","gene","yneJ",""
"REL606",1581847,1582728,1,"ECB_01483","CDS","yneJ","predicted DNA-binding transcriptional regulator"
"REL606",1582806,1583921,1,"ECB_01484","gene","yneK",""
"REL606",1582806,1583921,1,"ECB_01484","CDS","yneK","hypothetical protein"
"REL606",1584071,1585261,1,"ECB_01485","gene","sotB",""
"REL606",1584071,1585261,1,"ECB_01485","CDS","sotB","sugar efflux transporter"
"REL606",1585286,1585951,-1,"ECB_01486","gene","marC",""
"REL606",1585286,1585951,-1,"ECB_01486","CDS","marC","predicted transporter"
"REL606",1586072,1586356,-1,"ECB_01487","gene","ECB_01487",""
"REL606",1586072,1586356,-1,"ECB_01487","CDS","ECB_01487","protein similar to protein gp48 from phage N15"
"REL606",1586346,1586666,-1,"ECB_01488","gene","ECB_01488",""
"REL606",1586346,1586666,-1,"ECB_01488","CDS","ECB_01488","putative phage protein"
"REL606",1586886,1587320,1,"ECB_01489","gene","marR",""
"REL606",1586886,1587320,1,"ECB_01489","CDS","marR","DNA-binding transcriptional repressor of multiple antibiotic resistance"
"REL606",1587340,1587723,1,"ECB_01490","gene","marA",""
"REL606",1587340,1587723,1,"ECB_01490","CDS","marA","DNA-binding transcriptional dual activator of multiple antibiotic resistance"
"REL606",1587755,1587973,1,"ECB_01491","gene","marB",""
"REL606",1587755,1587973,1,"ECB_01491","CDS","marB","hypothetical protein"
"REL606",1588004,1588903,-1,"ECB_01492","gene","eamA",""
"REL606",1588004,1588903,-1,"ECB_01492","CDS","eamA","cysteine and O-acetyl-L-serine efflux system"
"REL606",1589098,1590285,1,"ECB_01493","gene","ydeE",""
"REL606",1589098,1590285,1,"ECB_01493","CDS","ydeE","predicted transporter"
"REL606",1590726,1591616,-1,"ECB_01494","gene","ydeH",""
"REL606",1590726,1591616,-1,"ECB_01494","CDS","ydeH","hypothetical protein"
"REL606",1591871,1592263,-1,"ECB_01495","gene","ydeI",""
"REL606",1591871,1592263,-1,"ECB_01495","CDS","ydeI","hypothetical protein"
